drug1,drug2,ddi,pca_max_0,pca_max_1,pca_max_2,pca_max_3,pca_max_4,pca_max_5,pca_max_6,pca_max_7,pca_max_8,pca_max_9,pca_max_10,pca_max_11,pca_max_12,pca_max_13,pca_max_14,pca_max_15,pca_max_16,pca_max_17,pca_max_18,pca_max_19,pca_max_20,pca_max_21,pca_max_22,pca_max_23,pca_max_24,pca_max_25,pca_max_26,pca_min_0,pca_min_1,pca_min_2,pca_min_3,pca_min_4,pca_min_5,pca_min_6,pca_min_7,pca_min_8,pca_min_9,pca_min_10,pca_min_11,pca_min_12,pca_min_13,pca_min_14,pca_min_15,pca_min_16,pca_min_17,pca_min_18,pca_min_19,pca_min_20,pca_min_21,pca_min_22,pca_min_23,pca_min_24,pca_min_25,pca_min_26
CID000003059,CID000013342,0.0,-2.554957837121593,-0.06690412032257584,0.06620277785574336,0.05814515416212568,0.39850827354072516,0.09873427930385692,-0.26781376456955386,0.6360954610416535,0.0019944692097678598,0.18806404145415048,0.35943272118749314,0.12762760574771423,0.07447666231636249,0.06248476961224141,-0.028737862033521848,-0.12033301296351348,-0.05352333899109489,-0.06492214417019024,0.12637942417925896,0.025337719229876467,-0.05488919058910475,-0.026468097497026638,0.04613079353146234,0.06925129271764621,-0.032458185170007696,0.05434552006008416,0.23886977576531282,-2.625349832769883,-0.48860879717668626,0.051082571561467324,-0.002522206441765616,0.0474638010374493,0.09757155020874712,-0.3404096602293022,0.27380392175472895,-0.062445046816467425,0.002617109071800461,0.1117480951525717,-0.02815909731723918,-0.018647927967556863,-0.5841650297433999,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.3663496730506055,0.10659603099849645,0.010148929487864694,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.16290570779451358,-0.20459259292905807,-0.08009979922625257,-0.19552195690748045
CID000003158,CID000013342,0.0,10.20367043561031,-0.06690412032257584,0.051082571561467324,0.05814515416212568,0.39850827354072516,0.24853571409736686,-0.24789330478482488,0.6360954610416535,0.6919680641062864,0.002617109071800461,0.35943272118749314,-0.02815909731723918,-0.018647927967556863,-0.5841650297433999,0.18625294601090103,0.4403570315147219,0.25532022548580946,-0.3663496730506055,0.10659603099849645,0.32153761837977723,0.8823417038074516,-0.13498825501728653,0.14046514199648785,0.09538963662838099,-0.15231886802309855,0.10843976290477257,-0.0239275612647612,-2.554957837121593,-0.38020576097533354,-0.19159317806196222,-0.6984894189429863,-0.11998300331061316,0.09873427930385692,-0.26781376456955386,-0.0938431333840843,-0.062445046816467425,-1.1487057621657417,-3.050221313483413,-1.2608423753502271,-0.5250811058446364,-0.6136210984333741,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.7805074717761619,-0.12581290347490048,0.010148929487864694,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.16290570779451358,-0.20459259292905807,-0.08009979922625257,-0.19552195690748045
CID000002375,CID000013342,0.0,-2.554957837121593,-0.06690412032257584,0.38671140958808276,0.22251893527564431,0.39850827354072516,0.09873427930385692,4.160175376376576,0.6360954610416535,0.4882827905313451,0.4626637505562536,0.35943272118749314,-0.02815909731723918,0.05353358542646472,-0.13851337241689474,-0.15287045212343664,0.037532107404587796,0.057556387804686936,-0.016371639855333575,0.10659603099849645,0.01722071009626424,-0.013468249350533201,-0.019791433308344326,-0.010025237368039081,0.032702806932996695,0.04557838994118378,-0.018578060710748384,-0.17063347962121478,-2.7761294612977006,-0.42983221180225295,0.051082571561467324,0.05814515416212568,0.027156180438716274,-3.416846767047298,-0.26781376456955386,-0.8770349365237416,-0.062445046816467425,0.002617109071800461,-0.3294996336809184,-0.05557467606813507,-0.018647927967556863,-0.5841650297433999,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.3663496730506055,-0.05264355897644697,0.010148929487864694,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.16290570779451358,-0.20459259292905807,-0.08009979922625257,-0.19552195690748045
CID000002160,CID000013342,0.0,10.213277451839218,-0.06690412032257584,0.051082571561467324,0.05814515416212568,0.39850827354072516,0.2868703877657293,-0.23579600072695364,0.6360954610416535,0.7075488150328193,0.002617109071800461,0.35943272118749314,-0.02815909731723918,-0.018647927967556863,-0.5841650297433999,0.17619062889004194,0.4517877392455335,0.30580176714995,-0.3663496730506055,0.10659603099849645,0.25932639753081566,0.9287458327329408,-0.1319628186788035,0.15774063932551985,0.0266251701407191,-0.1309753950771592,0.006320149992115463,-0.03188586400735681,-2.554957837121593,-0.3555548733409857,-0.21068001269047834,-0.695160755019559,-0.11193953021809232,0.09873427930385692,-0.26781376456955386,-0.07023004395232903,-0.062445046816467425,-1.1740833104828199,-3.116593365034993,-1.2668082500227777,-0.5554118241784742,-0.6254639838571201,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.7432111196685313,-0.1488220673461682,0.010148929487864694,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.16290570779451358,-0.20459259292905807,-0.08009979922625257,-0.19552195690748045
CID000003784,CID000013342,0.0,-2.554957837121593,-0.06690412032257584,0.07179977332064047,0.05814515416212568,0.39850827354072516,0.16619160666944616,-0.26781376456955386,0.6360954610416535,-0.04916928401222312,0.1873901789765719,0.35943272118749314,0.15495600366893147,0.08384485426518135,-0.001668969867663371,-0.004653280551522393,-0.15270256237794524,-0.02307945505518176,-0.061171830851094684,0.10659603099849645,0.06035245043752159,0.049971288793776145,0.014715846867921684,-0.03718625988277306,-0.16290570779451358,0.05847128915843873,-0.08009979922625257,-0.11732160164753538,-2.6196798466835016,-0.5169261556585099,0.051082571561467324,0.00578611884385484,0.08718440898318694,0.09873427930385692,-0.31211294598639533,0.285447266407847,-0.062445046816467425,0.002617109071800461,0.11332747901443295,-0.02815909731723918,-0.018647927967556863,-0.5841650297433999,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.3663496730506055,0.02012090574043516,0.010148929487864694,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.22303385533668263,-0.20459259292905807,-0.12228481646262981,-0.19552195690748045
CID000005381,CID000013342,0.0,-2.554957837121593,-0.06690412032257584,0.09334119500571018,0.05814515416212568,0.39850827354072516,0.09873427930385692,0.05589868043100732,0.6360954610416535,0.0032777141907204457,0.21061667837454684,0.35943272118749314,0.11674750022558554,0.10571867709321169,-0.015659125128218175,-0.008314890987453045,-0.08338570494185177,-0.03151885199541646,-0.06961009706357016,0.10659603099849645,0.06258473859338747,-0.06781914925125218,-0.10165030479199509,0.02069141753311524,-0.021651216032867394,0.05860116897202396,-0.043481525890603716,-0.03025925743927312,-2.6364666957375875,-0.5190380791868271,0.051082571561467324,0.019200381345609075,0.0632256548410923,-0.18332365507435372,-0.26781376456955386,0.15538868536988604,-0.062445046816467425,0.002617109071800461,0.06421226583147285,-0.02815909731723918,-0.018647927967556863,-0.5841650297433999,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.3663496730506055,0.05560888445629237,0.010148929487864694,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.16290570779451358,-0.20459259292905807,-0.08009979922625257,-0.19552195690748045
CID000004011,CID000013342,0.0,10.031689014953173,-0.06690412032257584,0.05954820004951858,0.05814515416212568,0.39850827354072516,0.12115492082064021,-0.05027608040204974,0.6360954610416535,-0.062445046816467425,0.002617109071800461,0.35943272118749314,-0.02815909731723918,-0.018647927967556863,-0.2863964785752634,0.12540273635766988,0.2227323362565599,0.550564916275858,0.3355584323008747,0.10659603099849645,0.010148929487864694,1.1723143884434193,0.01518404311792293,0.1184090369265913,-0.11368991893930441,0.0030033996634731336,0.0019596808909786226,0.055192494919909296,-2.554957837121593,-0.47902130520734165,0.051082571561467324,-0.19837230839264197,0.12507187464865968,0.09873427930385692,-0.26781376456955386,-0.005800183165140249,-0.11866136736543809,-0.3041554144389598,-0.4564859203771648,-0.19120143106648851,-0.27119267324300317,-0.5841650297433999,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.3663496730506055,-0.9944064917676101,-0.9041752367133057,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.16290570779451358,-0.20459259292905807,-0.08009979922625257,-0.19552195690748045
CID000003937,CID000013342,0.0,-2.554957837121593,-0.06690412032257584,0.06504049594932029,0.05814515416212568,0.39850827354072516,0.11086124050044686,-0.26781376456955386,0.6360954610416535,-0.020151404591577163,0.18655599656062022,0.35943272118749314,0.12664732883944083,0.12453232817845983,-0.004623427198430108,0.008353897359096543,-0.11082046088383032,-0.042640177528906184,-0.050757988171129545,0.10659603099849645,0.07351953620023056,-0.05842635226397948,-0.12825637865672823,0.03389154205743385,-0.030513706335826736,0.05410965653496762,-0.053911193374327766,-0.007359265359741918,-2.623331663890978,-0.5096048705347519,0.051082571561467324,0.003487075937458846,0.06353468235990702,0.09873427930385692,-0.3388990137434718,0.2578003584212583,-0.062445046816467425,0.002617109071800461,0.11167160443319626,-0.02815909731723918,-0.018647927967556863,-0.5841650297433999,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.3663496730506055,0.08634863031032453,0.010148929487864694,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.16290570779451358,-0.20459259292905807,-0.08009979922625257,-0.19552195690748045
CID000004771,CID000013342,0.0,-2.554957837121593,-0.06690412032257584,0.051082571561467324,0.05814515416212568,0.39850827354072516,0.1429884208102961,-0.26781376456955386,0.6360954610416535,0.06142335696039111,0.03804194129212868,0.35943272118749314,-0.02815909731723918,0.03957337891477238,-0.06482429512265164,0.01995641655893083,-0.08512489518184621,-0.005824454956388607,-0.13501922658234483,0.10659603099849645,0.11524905261875235,0.00047004683673113057,-0.08162574425334099,0.01544269456629939,-0.06952595781257175,0.06276461739767403,-0.04336023400251638,0.014194617781663378,-2.59060425041599,-0.5115306513284311,0.030767002092817936,-0.0729704183544539,0.03784205341347305,0.09873427930385692,-0.33887913952554993,0.24281754905139055,-0.062445046816467425,0.002617109071800461,-0.2571734529517956,-0.03411443561263261,-0.018647927967556863,-0.5841650297433999,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.3663496730506055,0.06723262229309424,0.010148929487864694,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.16290570779451358,-0.20459259292905807,-0.08009979922625257,-0.19552195690748045
CID000004993,CID000013342,0.0,-2.554957837121593,-0.06690412032257584,0.051082571561467324,0.05814515416212568,0.39850827354072516,0.17301257098818293,-0.26781376456955386,0.6360954610416535,0.05181686289612001,0.1259718279655681,0.35943272118749314,0.08960724392603414,0.06526932237455438,-0.02003772378664519,-0.013131092530626907,-0.1341532870888849,0.12453929150747868,0.027888788693620062,0.10659603099849645,0.010148929487864694,0.12082289315508901,-0.10580090292344545,0.04856884548534257,-0.05996562937446158,0.13784818095966642,0.10849863345748384,-0.032216026579084574,-2.6148506541017262,-0.4357106722673507,0.04321511322596279,-0.01096123513346869,0.07024875028558902,0.09873427930385692,-0.33246597326396,0.2661726347938318,-0.062445046816467425,0.002617109071800461,-0.007897434941681325,-0.02815909731723918,-0.018647927967556863,-0.5841650297433999,-0.1869725020871466,-0.368791702154073,-0.06617575440385326,-0.3663496730506055,-0.1577367659058939,-0.12296963607531654,-0.08697858555304981,-0.3263328321208734,-0.17953017615694,-0.16290570779451358,-0.20459259292905807,-0.08009979922625257,-0.19552195690748045
CID000002725,CID000002802,0.0,-2.3832096669175913,-0.5222554682803228,0.05371522069440527,-0.009285050837842534,0.07642306671533554,0.21527102080608476,-0.3407092055299949,0.2852578860724252,0.07114500635225862,0.19340325757366938,0.095893060718614,0.1260476976962995,0.10058812984556996,0.0027622666325616257,0.14835770408041382,0.1468493849341533,0.7891163185101256,0.5309196720705701,0.13265360742692495,0.10195318949618723,1.1985394134322434,-0.09195651404689445,0.11891123321658972,0.1371544219192115,0.06638885256767481,-0.02476663058571017,0.09528015752867575,-2.6311364789519933,-0.5487326944192529,0.05115332877555005,-0.08462503238774916,0.06810642399365063,0.13185155968324988,-0.42636204860931814,0.270741899611774,-0.012049753089851102,-0.15532210210455885,-0.6212193845441415,-0.2557739655755614,-0.16855974993670964,-0.4624834617688446,-0.013900450489648143,-0.14503886741437072,-0.03697198947226134,-0.06263526787148822,-1.0911906418802146,-1.021989096228325,-0.07689541705225345,-0.15060614420579516,0.048886365876917276,-0.06212775062188369,-0.11236343153708184,-0.09132981633587085,-0.16769382464915528
CID000002083,CID000002802,1.0,9.908401853323593,-0.4941386834024916,0.12238354852238395,0.02432372715001035,0.14419665886596464,0.13185155968324988,0.04127607404498468,0.270741899611774,-0.012049753089851102,0.3622510233379142,0.6910934097025825,0.400425100248517,0.10058812984556996,0.22624528921129833,-0.013900450489648143,-0.10536371809427514,-0.03697198947226134,-0.06263526787148822,0.13265360742692495,0.10195318949618723,-0.07689541705225345,-0.06640293874060746,0.048886365876917276,0.1371544219192115,0.011336168635535361,0.0037755246391996643,-0.043333798291855866,-2.6311364789519933,-0.5222554682803228,0.05371522069440527,-0.009285050837842534,0.06810642399365063,0.0093194895567482,-0.3407092055299949,-0.004870260914254156,-0.33155700277674277,0.19340325757366938,0.095893060718614,0.1260476976962995,0.09034834787576329,0.0027622666325616257,-0.09677055084999484,-0.14503886741437072,-0.21916428306899907,-0.16136537287649222,0.10290145636446138,0.03029081007491676,-0.08836531029093174,-0.15060614420579516,0.0104391952248451,0.014403676540388233,-0.11236343153708184,-0.02476663058571017,-0.16769382464915528
CID000002764,CID000002802,1.0,9.908202656671651,-0.46872831914958407,0.11823004037351281,0.02760918623472466,0.1364801676483479,0.13185155968324988,0.04209961999444836,0.270741899611774,-0.012049753089851102,0.3680524760227929,0.6843582954448583,0.3949533277385909,0.10058812984556996,0.2294623064741549,-0.013900450489648143,-0.11496182345394973,-0.03697198947226134,-0.06263526787148822,0.13265360742692495,0.10195318949618723,-0.07689541705225345,-0.0664784021570855,0.048886365876917276,0.1371544219192115,0.02113191044815162,0.01283292437363542,-0.021278599381825105,-2.6311364789519933,-0.5222554682803228,0.05371522069440527,-0.009285050837842534,0.06810642399365063,0.014085581304174265,-0.3407092055299949,-0.005910171544063852,-0.33036864688544887,0.19340325757366938,0.095893060718614,0.1260476976962995,0.08069355163768015,0.0027622666325616257,-0.11507897581016611,-0.14503886741437072,-0.2600786774042551,-0.149787468430212,0.0851421511718877,0.02390175493404169,-0.08515821808876516,-0.15060614420579516,0.0015914646190756596,0.035526418838859146,-0.11236343153708184,-0.02476663058571017,-0.16769382464915528
CID000002476,CID000002802,1.0,9.908401853323593,-0.4941386834024916,0.12238354852238395,0.02432372715001035,0.14419665886596464,0.13185155968324988,0.04127607404498468,0.270741899611774,-0.012049753089851102,0.3622510233379142,0.6910934097025825,0.400425100248517,0.10058812984556996,0.22624528921129833,-0.013900450489648143,-0.10536371809427514,-0.03697198947226134,-0.06263526787148822,0.13265360742692495,0.10195318949618723,-0.07689541705225345,-0.06640293874060746,0.048886365876917276,0.1371544219192115,0.011336168635535361,0.0037755246391996643,-0.043333798291855866,-2.6311364789519933,-0.5222554682803228,0.05371522069440527,-0.009285050837842534,0.06810642399365063,0.0093194895567482,-0.3407092055299949,-0.004870260914254156,-0.33155700277674277,0.19340325757366938,0.095893060718614,0.1260476976962995,0.09034834787576329,0.0027622666325616257,-0.09677055084999484,-0.14503886741437072,-0.21916428306899907,-0.16136537287649222,0.10290145636446138,0.03029081007491676,-0.08836531029093174,-0.15060614420579516,0.0104391952248451,0.014403676540388233,-0.11236343153708184,-0.02476663058571017,-0.16769382464915528
CID000002088,CID000002802,1.0,-2.627072319303084,-0.41059453710957716,0.05371522069440527,-0.009285050837842534,0.09711365213978808,0.1475767500550636,-0.3144614528640572,0.270741899611774,-0.012049753089851102,0.2352022202168884,0.095893060718614,0.22540000390043577,0.18446241054913667,0.017225018277561777,0.09630884962010097,-0.059289858482830075,0.00026027853017633606,-0.06263526787148822,0.13265360742692495,0.10195318949618723,-0.07689541705225345,0.0420757459039659,0.2525434294703778,0.1371544219192115,0.06258743012814,-0.02476663058571017,-0.05397595695594522,-2.6311364789519933,-0.5222554682803228,0.0488500204515323,-0.06462343168049664,0.06810642399365063,0.13185155968324988,-0.3407092055299949,0.2494578402405465,-0.036096155793547205,0.19340325757366938,0.06466839715548366,0.1260476976962995,0.10058812984556996,0.0027622666325616257,-0.013900450489648143,-0.14503886741437072,-0.03697198947226134,-0.13913170609289888,0.03990351304875038,0.041924533852504824,-0.10607834757787976,-0.15060614420579516,0.048886365876917276,-0.05545466917972404,-0.11236343153708184,-0.03083166769585794,-0.16769382464915528
CID000001206,CID000002802,1.0,-2.2480258735576095,-0.3884392079173309,0.05371522069440527,-0.009285050837842534,0.06810642399365063,0.29002377270256174,-0.3407092055299949,0.270741899611774,0.8830937004776737,0.19340325757366938,0.095893060718614,0.1260476976962995,0.10058812984556996,0.0027622666325616257,0.14805232488301284,0.16358665479073986,-0.03697198947226134,-0.06263526787148822,0.9269367102564485,1.3714347731196908,-0.07689541705225345,-0.15060614420579516,0.07629968493116296,0.1371544219192115,-0.08799730937360889,0.05152267408259023,-0.07091179878414447,-2.6311364789519933,-0.5222554682803228,-0.24221519328379373,-0.6460829333217678,-0.2087950763633953,0.13185155968324988,-0.5125667938060636,0.12635037335798768,-0.012049753089851102,-1.0395822309340446,-3.004278755733261,-1.2060914042636985,-0.2913693448466478,-0.40797601167488173,-0.013900450489648143,-0.14503886741437072,-0.31610652583075205,-1.2691558317546048,0.13265360742692495,0.10195318949618723,-0.24774062756880832,-0.19390689579404602,0.048886365876917276,0.023777339360742337,-0.11236343153708184,-0.02476663058571017,-0.16769382464915528
CID000002118,CID000002802,1.0,-2.6264641211776087,-0.5100162010782194,0.0621426961465408,-0.009285050837842534,0.06810642399365063,0.13185155968324988,-0.3374665217911048,0.270741899611774,-0.012049753089851102,0.19340325757366938,0.095893060718614,0.1260476976962995,0.11010037023045485,0.03282332370339508,-0.013900450489648143,-0.1417600275288619,-0.03697198947226134,-0.06263526787148822,0.13265360742692495,0.10195318949618723,-0.07274876536729674,-0.08493833540772591,0.07736679946039607,0.1371544219192115,0.012299255969770738,-0.021027013100608616,-0.04714703410013625,-2.6311364789519933,-0.5222554682803228,0.05371522069440527,-0.01733783599084188,0.059181933943684636,0.1221473931506156,-0.3407092055299949,0.24645648798003683,-0.025037882656572634,0.1874977773912103,0.08718567988061277,0.12014524908969376,0.10058812984556996,0.0027622666325616257,-0.030866925818080936,-0.14503886741437072,-0.06145107997646968,-0.06587684374128382,0.07717299672816967,0.05977923643762337,-0.07689541705225345,-0.15060614420579516,0.048886365876917276,0.05970334907493681,-0.11236343153708184,-0.02476663058571017,-0.16769382464915528
CID000002375,CID000002802,0.0,-2.6311364789519933,-0.42983221180225295,0.38671140958808276,0.22251893527564431,0.06810642399365063,0.13185155968324988,4.160175376376576,0.270741899611774,0.4882827905313451,0.4626637505562536,0.095893060718614,0.1260476976962995,0.10058812984556996,0.0027622666325616257,-0.013900450489648143,0.037532107404587796,0.057556387804686936,-0.016371639855333575,0.13265360742692495,0.10195318949618723,-0.013468249350533201,-0.019791433308344326,0.048886365876917276,0.1371544219192115,0.04557838994118378,-0.018578060710748384,-0.16769382464915528,-2.7761294612977006,-0.5222554682803228,0.05371522069440527,-0.009285050837842534,0.027156180438716274,-3.416846767047298,-0.3407092055299949,-0.8770349365237416,-0.012049753089851102,0.19340325757366938,-0.3294996336809184,-0.05557467606813507,0.05353358542646472,-0.13851337241689474,-0.15287045212343664,-0.14503886741437072,-0.03697198947226134,-0.06263526787148822,-0.05264355897644697,0.01722071009626424,-0.07689541705225345,-0.15060614420579516,-0.010025237368039081,0.032702806932996695,-0.11236343153708184,-0.02476663058571017,-0.17063347962121478
CID000002160,CID000002802,1.0,10.213277451839218,-0.3555548733409857,0.05371522069440527,-0.009285050837842534,0.06810642399365063,0.2868703877657293,-0.23579600072695364,0.270741899611774,0.7075488150328193,0.19340325757366938,0.095893060718614,0.1260476976962995,0.10058812984556996,0.0027622666325616257,0.17619062889004194,0.4517877392455335,0.30580176714995,-0.06263526787148822,0.13265360742692495,0.25932639753081566,0.9287458327329408,-0.1319628186788035,0.15774063932551985,0.1371544219192115,-0.11236343153708184,0.006320149992115463,-0.03188586400735681,-2.6311364789519933,-0.5222554682803228,-0.21068001269047834,-0.695160755019559,-0.11193953021809232,0.13185155968324988,-0.3407092055299949,-0.07023004395232903,-0.012049753089851102,-1.1740833104828199,-3.116593365034993,-1.2668082500227777,-0.5554118241784742,-0.6254639838571201,-0.013900450489648143,-0.14503886741437072,-0.03697198947226134,-0.7432111196685313,-0.1488220673461682,0.10195318949618723,-0.07689541705225345,-0.15060614420579516,0.048886365876917276,0.0266251701407191,-0.1309753950771592,-0.02476663058571017,-0.16769382464915528
CID000002725,CID000004034,0.0,-2.3832096669175913,-0.5449371567728969,0.05188359059685675,-0.07921715456388098,0.07642306671533554,0.21527102080608476,-0.41719799670282826,0.29242012203004575,0.07114500635225862,-0.12558703004159552,-0.5587354073635967,-0.21754163011620287,-0.1433649982853092,-0.4168505845750774,0.14835770408041382,0.1468493849341533,0.7891163185101256,0.5309196720705701,-1.0111023002629815,-0.9441329004129319,1.1985394134322434,-0.09138719882454906,0.11891123321658972,-0.010859331304825387,0.06638885256767481,-0.022178676477794645,0.09528015752867575,-2.5473754800326454,-0.5487326944192529,0.05115332877555005,-0.08462503238774916,0.07583663376306991,0.2039620007776381,-0.42636204860931814,0.2852578860724252,0.06216333337848151,-0.15532210210455885,-0.6212193845441415,-0.2557739655755614,-0.16855974993670964,-0.4624834617688446,0.13626641133394918,0.12457475907759342,0.7195718973699211,0.5005909226373335,-1.0911906418802146,-1.021989096228325,1.1203667898808358,-0.09195651404689445,0.10839904092082095,-0.06212775062188369,0.03338698287037409,-0.09132981633587085,0.09079822180171035
CID000002802,CID000004034,1.0,-2.5473754800326454,-0.5222554682803228,0.05371522069440527,-0.009285050837842534,0.07583663376306991,0.2039620007776381,-0.3407092055299949,0.29242012203004575,0.06216333337848151,0.19340325757366938,0.095893060718614,0.1260476976962995,0.10058812984556996,0.0027622666325616257,0.13626641133394918,0.12457475907759342,0.7195718973699211,0.5005909226373335,0.13265360742692495,0.10195318949618723,1.1203667898808358,-0.09138719882454906,0.10839904092082095,0.1371544219192115,0.03338698287037409,-0.022178676477794645,0.09079822180171035,-2.6311364789519933,-0.5449371567728969,0.05188359059685675,-0.07921715456388098,0.06810642399365063,0.13185155968324988,-0.41719799670282826,0.270741899611774,-0.012049753089851102,-0.12558703004159552,-0.5587354073635967,-0.21754163011620287,-0.1433649982853092,-0.4168505845750774,-0.013900450489648143,-0.14503886741437072,-0.03697198947226134,-0.06263526787148822,-1.0111023002629815,-0.9441329004129319,-0.07689541705225345,-0.15060614420579516,0.048886365876917276,-0.010859331304825387,-0.11236343153708184,-0.02476663058571017,-0.16769382464915528
CID000002083,CID000004034,1.0,9.908401853323593,-0.4941386834024916,0.12238354852238395,0.02432372715001035,0.14419665886596464,0.2039620007776381,0.04127607404498468,0.29242012203004575,0.06216333337848151,0.3622510233379142,0.6910934097025825,0.400425100248517,0.09034834787576329,0.22624528921129833,0.13626641133394918,0.12457475907759342,0.7195718973699211,0.5005909226373335,0.10290145636446138,0.03029081007491676,1.1203667898808358,-0.06640293874060746,0.10839904092082095,0.014403676540388233,0.03338698287037409,0.0037755246391996643,0.09079822180171035,-2.5473754800326454,-0.5449371567728969,0.05188359059685675,-0.07921715456388098,0.07583663376306991,0.0093194895567482,-0.41719799670282826,-0.004870260914254156,-0.33155700277674277,-0.12558703004159552,-0.5587354073635967,-0.21754163011620287,-0.1433649982853092,-0.4168505845750774,-0.09677055084999484,-0.10536371809427514,-0.21916428306899907,-0.16136537287649222,-1.0111023002629815,-0.9441329004129319,-0.08836531029093174,-0.09138719882454906,0.0104391952248451,-0.010859331304825387,0.011336168635535361,-0.022178676477794645,-0.043333798291855866
CID000003899,CID000004034,0.0,-2.5473754800326454,-0.4878881028799261,0.05188359059685675,-0.047718898417537264,0.0783001260824806,0.2039620007776381,-0.3020268899902685,0.29242012203004575,0.06216333337848151,0.07841781996582944,0.1279815320067818,0.11515131639721476,0.0927342176248235,0.02733417757556119,0.13626641133394918,0.12457475907759342,0.7195718973699211,0.5005909226373335,0.07500977314197763,0.042870428879930506,1.1203667898808358,-0.09138719882454906,0.10839904092082095,-0.010859331304825387,0.0569187016516461,-0.022178676477794645,0.09079822180171035,-2.6258941005548726,-0.5449371567728969,0.049594318560157453,-0.07921715456388098,0.07583663376306991,0.13812615414467802,-0.41719799670282826,0.23723534208323205,-0.08574219061990897,-0.12558703004159552,-0.5587354073635967,-0.21754163011620287,-0.1433649982853092,-0.4168505845750774,0.024826606856549575,-0.15282108803033245,-0.05755184758366545,-0.0456005052984791,-1.0111023002629815,-0.9441329004129319,-0.056070779394991666,-0.11515418126579362,0.02869359262427397,-0.034424413685069204,0.03338698287037409,-0.04444115735178552,-0.015225731635894763
CID000002764,CID000004034,1.0,9.908202656671651,-0.46872831914958407,0.11823004037351281,0.02760918623472466,0.1364801676483479,0.2039620007776381,0.04209961999444836,0.29242012203004575,0.06216333337848151,0.3680524760227929,0.6843582954448583,0.3949533277385909,0.08069355163768015,0.2294623064741549,0.13626641133394918,0.12457475907759342,0.7195718973699211,0.5005909226373335,0.0851421511718877,0.02390175493404169,1.1203667898808358,-0.0664784021570855,0.10839904092082095,0.035526418838859146,0.03338698287037409,0.01283292437363542,0.09079822180171035,-2.5473754800326454,-0.5449371567728969,0.05188359059685675,-0.07921715456388098,0.07583663376306991,0.014085581304174265,-0.41719799670282826,-0.005910171544063852,-0.33036864688544887,-0.12558703004159552,-0.5587354073635967,-0.21754163011620287,-0.1433649982853092,-0.4168505845750774,-0.11507897581016611,-0.11496182345394973,-0.2600786774042551,-0.149787468430212,-1.0111023002629815,-0.9441329004129319,-0.08515821808876516,-0.09138719882454906,0.0015914646190756596,-0.010859331304825387,0.02113191044815162,-0.022178676477794645,-0.021278599381825105
CID000003463,CID000004034,1.0,-2.5473754800326454,-0.48164395146958683,0.05188359059685675,-0.06936402584530857,0.07583663376306991,0.2039620007776381,-0.2565971934053786,0.29242012203004575,0.06216333337848151,0.005815733923631175,0.17771865083638919,0.11315765005825362,0.024053758978321422,0.12903435569917168,0.13626641133394918,0.12457475907759342,0.7195718973699211,0.5005909226373335,0.10650074871357423,0.05247827764427836,1.1203667898808358,-0.09138719882454906,0.10839904092082095,-0.010859331304825387,0.03338698287037409,-0.022178676477794645,0.10064428285794587,-2.630081925080791,-0.5449371567728969,0.049734425199600245,-0.07921715456388098,0.0731897727687065,0.13671529909094002,-0.41719799670282826,0.2514459689683731,-0.10852774374539084,-0.12558703004159552,-0.5587354073635967,-0.21754163011620287,-0.1433649982853092,-0.4168505845750774,0.06439909188847913,-0.10446130763535978,-0.05756912873715916,-0.060442063174728666,-1.0111023002629815,-0.9441329004129319,-0.07837390411565817,-0.13024399662992628,0.032460917631740915,-0.08341234571305292,0.015857797332075207,-0.05564243541912273,0.09079822180171035
